X,Y
1236.18862502413,1846169.43385853
12784.0316884561,1944483.9811487
794.973815021309,923675.354895842
2080.86471820824,1926596.74122808
10679.2969976598,677542.517876294
4452.63713403866,2002426.75015033
6325.22372231376,2494130.5137058
7823.62526175147,1563583.49467132
-58.8379595109909,1076313.34290036
752.484100408808,1383884.9149099
8469.12564181616,1071527.13233651
1728.80225859006,2385454.0577623
513.67450393016,568897.120750086
13938.2337977405,2311953.86183238
5926.37550077052,1144551.36978284
1035.38659049339,1285015.80936901
7918.34147766858,1280160.99428262
1872.90430565809,9662.87616090628
-3400.30148658439,2029575.87180356
-1209.50010518346,2307584.47008481
279.547275650431,2169688.35433622
-3230.53842116461,2661904.75342672
-2053.01974622498,2115448.00026354
1026.70484600145,3889209.25710113
-1856.73492097997,2485914.51829072
16700.2081164157,491194.314694329
7566.76169844706,1048148.51796586
-2126.25846787205,2061714.30635813
2153.03974252202,1080914.55401097
13820.1956854904,2092550.13190818
9014.04180332891,917900.481845354
12770.0923871963,2220204.95040147
2538.61018284794,2117232.36079681
4906.2057743458,1737814.38200601
-2171.70640574255,898787.229405387
6025.00876113658,3637975.49899127
12564.9590326312,2407998.09435609
4987.69673510508,3733494.98878087
303.207304799653,3197229.79225705
5028.24153636875,2299866.33360814
2766.03701304783,2773048.83790983
7519.80550597984,2002180.02577011
-3349.20479542432,855145.397633708
-3195.63277774249,2024514.35650409
7712.61678569501,2102109.43025359
2422.47084340159,2462955.81461872
1692.98325637265,1070652.38993338
-1307.87119003219,2158816.64440834
1148.32135730379,721191.113362528
6957.35180994042,1862694.67877758
11025.2211796746,2339488.10511993
-3089.6978199437,1591580.73166241
6017.6092539221,2112267.56489581
8702.07392300795,1259690.5828161
-2737.16429737637,1979110.33112515
2549.58444881532,2771434.89978227
2085.42767529821,2735879.43618007
4214.25753356149,2538252.31471114
-594.746854810397,2076556.23807821
5848.55458433281,2483836.38929165
9026.30389491616,1708461.13290425
15288.5388511153,716744.96372109
2812.74665397433,1134652.7093274
2675.04807015823,867542.346593868
-2245.8893453055,2496643.57906719
-3596.07331548397,2794170.58156423
-477.510578985348,1134442.4111188
974.077469002215,2595549.87340855
7039.52580696811,1774225.40265634
5822.97727925536,1373483.65389238
6059.05343317257,1765699.89178193
-5076.82469767277,1731704.80237156
5494.89279507228,1237614.36426057
6633.2158004106,2467996.95393125
1283.34658171267,1895397.16659041
-1633.31935098583,2214756.21597547
-1316.6618324283,2431020.71364065
-979.775858713751,2943404.5514693
-387.99772461463,2234497.42142918
577.748419983916,2106485.68400036
-4304.9140304727,2772545.75264779
-3249.19017470183,662344.699462368
8996.38308668888,2650667.24918865
5935.90688621084,1983578.98229458
10329.5456181781,1606287.1011867
-1698.45149216922,1627211.10599027
-478.331026604334,543089.461672421
3348.78706280614,1870969.91988881
10635.1851786591,1600788.97885786
5863.99210022741,1199986.99611051
11495.9874580183,2688605.83918608
6007.48947903733,2793518.47496443
822.039885928869,976154.023170207
-1367.12739662266,2040019.64611912
1272.45295572418,2219776.59854053
-2060.2216391804,2069791.1979935
846.882657158792,1263455.61127354
554.771424986913,709808.473868185
834.247905836739,1311771.30330877
1814.00904082118,2104130.51509415
3977.93338266331,1622912.40917596
803.750347685294,2665360.91125375
-3685.94710081493,2468691.81874348
6555.17974292483,1998303.52809003
13.1621707387094,1877300.68079594
2733.11721960709,2203267.07818501
1975.9028176837,2106320.72261219
5392.72612591851,1327736.61729331
5736.21084758196,2009033.12451896
3562.33509523173,2710998.15262763
-3819.94061811561,1838393.06880681
2196.62879764958,1695523.72688814
4490.59367096121,2069894.94240526
2277.16960263251,1804155.80904333
10069.9603973055,2973886.52629698
13337.6422947154,1463819.01057005
-2606.97529374462,2693929.080995
5443.19442997184,2552870.53282881
-407.860731654422,1128792.87171599
10650.7583293225,2569980.9352539
18493.6893331015,2614045.53248401
5021.79612935061,2670689.88934536
8019.86697536816,2471993.04174206
-1970.28024999444,2908251.39377731
6779.58860675841,1450184.78681992
3054.88230820707,1736064.09264946
-829.605550494336,994831.654700484
1159.3318472016,2669769.98863341
-3307.78388953261,2585085.83092016
21636.716057329,1183572.72439513
-2880.19125077511,2048672.48196008
-3270.07566519674,2422072.01539046
-2134.43322383067,3492487.13290241
910.635506570921,1596808.86733724
-1296.23853234333,3154789.37071997
-2256.88579685138,1321062.12071423
9297.05367581105,1738503.89900268
9960.16995448536,810538.761876789
3704.74622857654,2260654.13856844
13223.1447951756,2859461.02871622
-2493.58733957318,2016018.90936881
11499.2442883225,2085630.84129469
10853.1382099562,1377664.14242867
5611.08297397099,2197568.05390526
-1755.48828782803,1859955.31566973
-6285.83905351318,2449535.39482706
4517.24127213506,2713185.81791312
12761.6490450287,1284149.80393352
8386.27191843092,3025244.99723637
1857.90548659774,1652601.68080585
370.942503291197,3060078.31397866
5668.77762970451,2553170.14482921
11315.3374771168,2735092.4536012
502.490509769603,2096559.14878118
33484.3157613258,2414222.57345184
1541.32261840898,1540423.7638149
4446.1148415283,2734920.61066395
3401.68529830857,1652441.13413813
1450.82367048277,3167501.1691536
-809.150919248648,1485676.25652313
13830.9652600787,2376319.56076756
3502.21153965488,2776856.56473376
-950.613041113007,2031932.89890907
3525.54418155184,1457667.12343391
1583.05793376804,2259196.85983757
9873.55467653323,1543315.88059412
-1436.3538002886,2241349.29552647
1515.81071778671,2554497.47731928
4356.4445328266,2278730.79767864
532.677886626403,2479009.54002743
3075.52331851366,2582363.09478055
-389.400103588247,2663967.72779829
-4765.05391973729,2536017.0903771
-1237.63602808253,2429386.08837122
9532.83860389055,3286289.38188334
3415.21516522342,3022407.48921554
-2533.64452596211,2146985.85723608
4050.07626904842,2128846.32856264
331.293144404946,2051572.51822532
4258.73351686075,2171034.59397865
8408.77825412053,2406961.60676635
6525.74285722398,1535319.44929105
-866.803351544564,792660.821415596
11366.8148540981,3584372.64265928
2317.94798933933,886499.813214733
2666.04683048461,2283657.13784793
8391.38734051745,1500403.29718694
-477.156900408783,2774698.18202731
-632.213991177887,1884609.24332184
-4509.91585871706,2048417.31751489
1772.00759855827,2417885.25114029
4109.25938763421,1494549.62492647
-3690.51630351839,1975096.88729575
5014.441425637,2624728.14336145
4826.33212924829,2433854.7500568
-1013.30671675198,3059115.55198098
466.723814330944,2070774.07464948
1491.45111398784,2320887.30246084
-225.768787245885,2622034.73089333
-2319.33738206643,2351888.6518415
10395.2333367047,1815753.50949064
5755.50456481435,1644404.7817867
-326.972560101982,1693836.56108602
15949.4504707988,2916197.72463405
2795.01896387798,2382960.4580256
2713.6547767292,5611.02119649248
4247.3256227803,1686872.44226803
331.610983599196,2152968.93871558
-1893.77904871975,2750067.86966671
10396.324374321,2340439.6347453
5004.78097180376,2624719.86560989
-1709.50458932876,1915726.77755391
-4875.07288317232,1193252.31406571
3274.16399431547,2096563.54123323
410.049531680612,2315095.06814685
2333.87037761844,2381572.36094308
4693.61168346801,2475275.17674679
5578.42307511305,2834752.43633362
1530.44932497682,2514952.74656207
2034.38359946254,2421884.69814341
3308.10625830411,2328143.96297952
-1538.00101471019,4159492.83406844
-892.776153247076,1171623.36109433
-243.052299505565,2065471.12165311
-6257.49495464107,1869232.47238398
13783.7458276896,2714876.26373354
427.059376297304,871043.936238217
-2152.89328334658,2347467.3398576
-519.653335227318,2537037.81985807
14098.0043484122,2557517.98897211
-356.546449975602,2095258.42124411
2269.22724873175,2044328.12525547
153.583578262223,866005.261701554
4754.38552605289,2320792.4004081
-2020.31511455919,2187226.26672988
21439.5681235954,751842.977984225
6801.27242806026,2975621.67687822
1727.01157778216,2103950.60937071
-1644.25645312624,1765902.84828779
10397.4938412983,2557508.37646166
6581.85842878476,1449346.40186869
-5019.01554574534,1554848.32205908
2763.92650772896,1006514.67063866
2233.79440796747,1304988.9896676
2380.98760892535,819721.963727833
-1333.27652076566,3549053.94186489
3121.36525701054,2630174.08094308
4420.99332141435,1903004.95667175
1653.75819207367,3304830.03076144
683.511898733916,1753884.82502113
-2186.30261809332,3892938.55009623
-1631.93259403487,1972180.09871341
7052.70388263483,654584.318052611
513.55586661178,1750971.78513124
-1901.23317923883,1520731.0273159
-5216.44521834621,2599934.85618201
2918.97318307665,2082994.02288557
293.118192253744,2687847.00331628
1937.94180100972,598388.781166339
-3366.25780683765,888989.271281706
342.946385384261,2118596.88746183
-6769.27828323896,2172995.13123246
216.850890156813,2197729.18663984
4153.72369043797,1341902.6664096
2774.67723331775,2528043.24121628
-1546.77654504466,2637826.94523972
199.841721689161,2487031.9962008
5110.3929028097,3083350.1585099
3533.1298050983,1815738.39745099
-1486.71227802739,1288954.13351568
-567.643229046487,3499607.2776597
2802.48310114158,3057793.38312349
5416.27191547024,2593597.80967255
1889.76087377517,2968287.45925302
497.885148955298,2049394.70421876
22462.6726667429,543655.236755687
7556.21257458217,2804399.39347119
3265.75763325096,2023296.06733687
1792.71731001439,2275403.44764634
7685.15803312135,981579.541005937
1242.20413122777,2496146.59792904
10286.361009369,2841461.07006423
-1906.83842804575,2101186.71660474
10755.4746395819,1255605.33106628
1086.75095672659,3241291.8779441
12870.8556709496,2759163.32087332
10970.5973727456,1995393.74726875
6706.82788660398,1393994.48881046
-2718.13107801863,2857726.09041811
-3856.15537049135,2969618.80843182
-189.425192484981,2273901.01589969
2965.22244306513,2194522.97242914
12012.3497072848,2537324.26752395
-7370.9566119395,4305929.22504209
-873.621044843931,981990.842381803
577.667319639535,1344612.36001993
12606.4042653997,1926813.21710947
1963.95458094282,3002733.57348426
8231.48362201352,1028637.96014258
-569.240930972061,1079120.12878481
-87.5014426582857,2069450.70227085
-1550.68412414836,745197.17599058
558.386751861803,1129443.02522319
-2005.87140429136,1987201.94141849
12872.6096158412,698754.927826173
13178.4644165311,3358650.83480033
13595.2139667174,2625102.69247235
18903.3998726906,2646446.32654911
1829.94385359975,1851571.88165191
981.81139969562,2561749.12122333
1276.16282834714,1773484.21843947
9827.25048737334,1359275.68494944
7938.50791281083,2831533.38376222
1842.17556374877,2110953.73436013
10843.9294012195,2399015.59860012
8749.78698122202,1613776.89325315
-1224.65027239087,1444470.31523496
4537.52557220678,888127.061662465
1065.96030276446,1140610.97467625
5607.91752422332,1874941.93071044
2651.28751506157,2473853.68978435
3834.71030159585,1050015.20977035
1654.48766962282,1681492.56861893
595.072982212663,2226480.4245365
3414.24158716186,965990.348435825
8477.31823118111,3907616.87275281
-3352.28610606598,2002013.53962794
10959.287611002,2357847.55753012
-6310.83110062513,1603942.82232035
1119.57691457407,1552054.02484997
-4290.42873936972,1598474.76495481
1442.89190667871,2400120.48754846
3506.92297492874,2485564.61825771
2101.40061709944,2202961.46272614
5123.06573111021,2075753.1179569
15662.983262392,848076.96830089
8149.36185473303,2777589.03294796
15859.0690532654,1871271.01754575
1908.08628675663,955314.813679957
7230.30846303774,1376302.39880931
9909.44134442251,771592.333408822
48.8346921243065,1974775.55993268
1714.50917100156,1832547.98646296
3723.73890162287,2340174.37646075
1533.75992465603,2161421.51593497
6565.48186311576,922252.761781153
619.389785718646,1346665.56666697
-2822.88794736491,1365219.86148316
1403.61093941405,3149351.63143196
-1145.39971593583,2462411.40116042
11894.97811825,532400.625434893
-2486.8393159503,1531463.47328706
8458.31544601465,2297608.87581571
1617.97219219269,1952990.23879263
-1310.21236540411,1478514.10380581
-2131.75837579979,1288277.58703841
-3367.29679643278,2726171.59962562
2472.57399375689,2347307.41947806
33168.5514220046,1836869.31452295
3196.34055182625,2464294.24905642
3393.26818604269,2303388.29099243
6249.81779493275,2615629.87074865
-4890.79116118419,2284985.17398648
-218.673411826909,2167657.66937466
5051.87133524221,1945534.93773158
-1602.71075342995,1257537.42617848
2112.12550792189,2482567.62097891
4574.32533494031,1858790.75651249
8655.9755897201,2901372.73276551
13436.5439185095,499088.197281437
-1675.41516347007,2424835.52539231
1341.071956837,1282583.64567248
10639.96858448,3805884.65169836
-13.2313381714775,756546.348673116
5382.03289939096,2084002.78863486
2707.06281438269,1064410.79458603
6350.63670506545,2858.84655460077
5077.82007947769,2341709.54938727
1383.34352267192,2738254.78845804
-17.0647757035076,1355725.49589659
-4888.9378415559,2563438.09642936
966.610597610292,3119457.68846004
7777.52229380585,3447.1675099385
1111.16738516169,3164818.63162831
14829.1224080785,1212389.64458969
-1584.21455338987,1067633.86673272
7380.34832127173,1346283.80476349
8180.1272190872,870928.493284287
3025.57776437509,2849024.53089693
-910.939027331966,2459389.26046002
-2199.20105659556,2657086.66809702
6380.35981404006,2601879.11299516
-3033.38131318105,2539114.80948764
1955.39354883833,2453148.87635757
3276.61986660281,3447267.9582985
12533.9140081763,1382771.44896441
3676.53198445697,742165.216505191
-3652.37269554114,2904215.56605701
3728.02772189195,822997.874476381
5591.0592171176,1240029.89071696
23167.7358632911,1429417.652481
-5973.86105338798,808790.460886554
2445.73942512933,1345040.17510416
541.61729994274,2566842.69548155
3984.58121674501,856349.14291884
10988.2005529758,1956333.496681
-4240.75718557688,2130429.60477147
3884.36721440151,1021299.90466273
-7395.53958548377,3213413.91225386
9300.09886170473,1589537.23230591
2234.83455487083,1324104.57944962
9497.2222210021,5426.23994544038
5343.20027629203,883074.080271327
-87.1017992579,2404682.11489592
8312.26404327011,2684311.10082264
4547.02849327196,2137516.66902002
2366.63334898799,2958335.37930319
12111.0868550208,2792225.13909399
2303.24044434701,3150709.47144103
8124.44302766431,2054850.28995358
12745.0176280992,815173.578924073
-885.803553765538,1785319.32825429
1645.48627802823,2888876.64808138
5996.14622733798,367189.932108812
-598.844990330144,941472.299046382
-3593.27029755373,2035118.98124763
10220.149459067,1456237.51249297
-411.83638327763,2026375.02081245
8178.9512862331,2691196.44535224
1185.61033627501,1178798.31729742
2915.95753935783,960097.32087814
5241.03383357592,2582070.60098684
3510.66982533475,2638248.83565239
-2135.77410362486,1502998.39117061
-1098.0016448592,2492420.96109737
4171.97867040552,2205561.41593053
4498.56489678352,3075911.92073549
-1683.57353797931,2038517.73829078
4313.4191069433,2651038.97491501
-2220.94206214826,1694562.70922701
10501.6302247655,2021434.69099985
-77.7300471345152,1436570.15507756
-548.383531302228,1463917.19878419
7564.99786748055,1523833.26261494
-5331.00731095126,2548813.44827527
-2706.94495431089,2776429.30446248
7794.07028114914,2492269.47861915
-950.002439418786,771223.723503021
1222.85392259237,3274413.7326157
-3187.84375636096,2504772.45149897
-613.841470914136,2626466.10777888
617.64139482961,2112034.40327745
860.920736970096,1046014.12260394
3575.15566847396,3010676.77860292
-5048.79062827758,3911482.13588664
1159.7014804551,2839150.40621328
6048.95941769308,2274940.75249095
11997.3486347168,1808097.36805899
5748.13015921888,1351768.66469836
12939.4502733118,1569490.41631678
-879.805791703897,933248.503641934
7507.40326369757,371009.611902132
5300.16522541213,291376.523289613
1937.97653085275,3067503.1303951
-2308.34946417785,1796574.75288699
933.999661944807,2362739.22758562
4939.74282440533,1955048.75933229
7696.7950423778,2379343.36556147
-781.975206597606,1907742.84460838
2278.05636958186,3053427.13293263
4235.41382616109,2367.65180300265
380.343317246443,2606231.81946317
14441.2557350602,2035223.03737127
-508.08310381302,2656028.89058062
7644.27894891863,548548.837660072
5795.41140580637,583906.410525577
-6617.27115245585,1184378.8004767
-5708.37596190813,867255.337832056
-3698.85894159268,2344810.48168616
1825.65297838558,2446169.22900808
-980.249415894879,1403458.26622254
-2536.73554101957,799073.613353074
6627.51047988721,1941097.10673547
-468.949157970274,2004316.02051274
2270.11330803168,2728721.38085452
-206.679476615405,1389440.49915868
2429.62901615412,2201894.7045382
5595.71080467714,2173975.64185101
-398.158765712935,3165394.64251039
11749.6144679105,1179758.99517455
6548.57455092946,2679002.35869605
10418.4486236913,2937767.70467281
5546.83075990407,1778800.6319345
-988.402704969696,1684640.6470065
856.638095837843,1159577.07047993
-1148.94898837872,2882199.8416522
-4036.77524759901,1710206.66634178
12524.9186548786,1638137.25044662
7165.67413965685,3582517.60266514
2340.18367373789,835297.760738888
85.2012677468083,1212739.47719701
329.037618705486,2436070.36911744
-1208.11796374521,1789088.62154177
10529.2700889364,2357578.75719174
7430.40561584127,4394.78741744113
-4928.65251280076,3332868.43260223
-3800.70042245781,2484641.66142322
2190.89372235724,2380817.8521643
3229.11076852227,2517788.9732171
-2189.06334011038,1522201.24274617
992.631435440984,2444471.82318418
1588.32706144954,590921.32158744
-2.94210821236629,2361841.31564175
11038.5588227099,2938217.67101189
10647.0730812726,1943806.44198505
22111.333040249,3498486.4169353
8293.80757615793,582384.839534758
-881.157671893692,2399147.88888447
-2697.85596177921,852934.262804238
210.255412029532,1902230.21410296
249.050853690027,1949196.45535897
5095.70111565281,1233247.33779208
45.2516914101725,1710269.22183725
11758.5942283414,2853651.42831038
-826.612467684245,1912100.74941476
-370.757458288186,2478517.94177989
-1063.58057189569,3284101.41154507
3371.66651154117,2294722.85802826
-2320.75853102605,1597601.27613595
999.769715875111,1868186.9940729
-1491.9453437441,2616077.52508898
103.730519428977,2824111.33906503
1180.57263555961,2146976.22428067
2103.02902359972,2071876.19733935
-293.641948043383,3141236.73861619
12409.7263635257,2086793.94927278
4656.84309816293,2226699.52126264
-991.016535598013,2201195.83103588
-1122.14184529118,1637524.06008609
1395.06215262084,2409911.63384356
-1188.90848092459,2207518.37035595
-908.12769316397,1129677.28335949
12029.3826498904,2260347.85233558
9060.62190475223,1821865.02153126
3163.80705666688,2565766.9585196
-4223.92303260711,1373086.90486732
-308.504290649005,1308583.59932814
7144.02454887143,1436814.39998181
231.865889880351,1995349.63403191
-3303.78574363087,2320302.10201238
5767.46112228081,2641717.93324339
7549.78912644972,2143495.53007522
18250.0291559787,1731870.32073693
1249.54583638236,3379433.06588096
2061.72101666454,4021.8159739764
420.893333004693,1459499.13477372
1606.12382887158,1187067.57995573
930.180955935735,5331.20656223562
5494.66076594472,2163459.47627303
20943.5616459413,1193702.42527874
-6603.30457934288,3429767.17452768
-1463.80493811752,2007312.75798035
67.544879167177,2755429.35180058
11871.9275591503,2563235.7465615
592.126989229822,2137657.28113734
-1085.14781140325,1959140.15016116
19531.2250941182,1103088.69744708
4646.40184734098,2074567.95915701
-2780.79541858374,1378543.82104946
-426.618677365208,1126520.07520583
838.016460813862,2098886.94208543
-527.374276095929,1799715.63855016
2030.45452781911,2671975.36738487
-1125.73521675584,1821739.46094897
-1919.72947746557,2133868.85588062
7481.49751661139,25561.8677909103
2103.52774151487,2905903.15923993
8532.22390698302,1562023.92402534
-1973.44451794757,1224952.98946013
-5942.91471348379,2978178.98385332
5156.92566890394,2590186.15673953
-924.462681467361,2314460.92756955
-11747.5303465675,2887388.73032556
-3749.16928266916,2135979.12172416
4846.27343473132,2929407.33286126
2058.21363672134,617963.730011292
-1869.87251167581,2758262.5668455
1190.29094668382,893899.287719179
4248.32986608386,2456.65066938395
-6612.82649359404,2390163.96464386
15638.7418660742,1212713.92330629
-1194.13236810211,2241157.18386914
2902.3391792553,1298869.06177148
15889.3674002217,1702671.17332834
-2048.1275006473,1860631.11847596
2242.17850249997,865622.424617449
48464.4686417755,816249.810819514
337.210352230788,2690626.95453147
12973.7828574414,1815021.04822397
-3214.78366649902,1444668.43587136
-1144.38019351433,1656518.25979179
-2001.88928794112,2915826.50670854
900.245556170441,3112602.37302183
2839.24084648027,2760382.74375855
-2066.70722678332,2077859.9085215
9760.82029476629,2405834.98525739
24528.0892857845,386852.085635196
4812.34949212912,917618.806533278
-96.008497980838,532910.096999082
14784.2783347408,2132920.16364854
6843.03891724804,3027476.44217033
2873.48759938673,3248385.18205395
6594.24431718004,3363365.43875319
19492.081050228,3431812.72141839
10934.2952969599,2682924.41124421
4091.82338273511,1624754.08256069
-2212.17898872019,1508140.07300887
-2119.31445336673,2090600.80662617
12123.2679903937,1414613.87490211
8029.07863183597,971353.33946102
7933.24375188461,2580249.67448106
2068.04317595978,1521188.03485717
-2503.56118557257,2253115.90263475
-2019.09830540494,1715641.82895422
4395.51101529416,3061.43341636396
996.945237833257,2276252.81553878
-3134.27824527439,2034651.38534263
1617.65432300674,3075155.68491068
7870.13221852173,1186338.1314196
1432.69406855891,1597858.90501151
-454.493964448251,2345465.48249108
3716.93405201627,2771965.41837899
1191.04063457325,2832055.13858569
-6198.34697135374,1953959.09590452
-604.252457520299,1544227.97073174
-305.50582008687,2626533.53014573
5568.58272854265,903753.114438519
660.816434224471,2209451.26963838
2724.4430379415,1849957.02063808
-129.217869031716,2149192.36431929
-2200.13797855468,2132969.62677323
12166.2667809134,1737146.77565446
-4356.85366472277,1330177.80983779
-405.626894896814,2747246.60522052
-1587.95041470815,3410564.59187629
3506.07112998707,1816843.68921602
2788.96728388729,1949615.12859253
4781.15659172256,1444172.96523644
-2206.88187892799,1650162.22870406
-1741.73430150227,2392071.61655946
-337.251376541848,2199088.93529567
4526.86639085435,2202125.39963316
-1609.47209964126,3148739.253258
1452.84147716322,1202604.28245307
10272.9149788961,1908291.8214615
10054.400393728,2370975.75115417
1327.21638418527,2404281.09113944
-3605.13911061731,2155443.18946452
1998.82747838143,3085938.52936285
-680.215285648097,2871006.6389148
12328.6645340692,2432812.4208011
-2983.82532836012,1891273.60538208
9122.13775749252,3028396.95117347
5145.17688571676,931086.864598176
-3430.45593045231,1436631.31359106
2509.107460625,1834265.15754585
-38.7402893103572,3125737.36859557
0.155315810996399,2499928.08418124
-714.635697809295,2044164.88290336
-3635.37544024941,2335006.86395548
8426.86912966816,2367322.66612741
11245.2513845007,3063568.70490483
-205.223964507451,2285187.55034671
3445.40429375673,1514001.78473366
13599.2286181839,1923014.29362521
8509.94313305603,2005593.23580801
1393.43146882136,2317905.78892459
4743.59263293446,1226392.27117138
12322.2478498608,2402560.85659861
2805.9199732143,5774.28893579096
4207.04913940524,904728.279276894
1926.4237169315,2548559.53812918
-1245.1875323806,830923.959088452
868.967174143043,929739.627263434
5498.95105342145,1137462.39268063
11991.8768050876,3023384.48638827
-3143.08713910024,2311995.22225928
186.844133662882,2622031.53854267
-695.972220520627,2254760.01701719
6154.00091890135,5948.75285530833
1356.26587058847,2023254.85927982
971.67806728639,2316656.13797309
-804.538372558382,1607365.06977947
9455.66194029783,1241502.69837879
-2049.73205529591,2801437.01644397
3680.77621583018,782812.606220839
134.117307295164,3981.42175792248
1029.35430780963,2467724.44799341
-1983.10382289411,1801881.01965468
8290.00691453124,2619265.0033281
4904.76036619536,633594.391477473
7341.05221670806,1417414.79424123
6187.71418967667,1955004.93455428
-3238.08586976977,2554226.39165173
8905.0889504962,1523699.10029301
-1811.33239522646,835773.683916053
458.058626851162,2369996.41670709
5107.07803131934,1713650.52562017
14410.0707009286,759942.507201603
6764.77753698665,2822216.51239488
2062.0555022546,4020690.38317649
6138.44327757904,1283890.79142079
4662.02020522467,2190629.03459509
3513.55478872438,3743299.30016574
-694.477141655123,3905812.30252397
-1104.4094951286,1233071.04542522
-988.440267151462,2143159.06389109
-4113.59511064398,2034852.00130443
-1014.89646849481,2077334.73331096
4485.84824818158,404917.538672109
1142.40505720534,1560541.15871867
40403.1575672459,413911.595467768
1933.5762180206,2107828.59505388
1602.83929087704,1861738.16997987
6796.80758303706,3060637.37428035
-338.774421356568,1311042.92380123
11388.1950316954,1915514.9084576
1970.98124528358,1340832.40519104
1659.2165791943,1622503.56525195
10296.0390047642,1425085.36611434
458.330374722231,2486059.13441579
-3211.88247590116,1985113.62446384
-1900.30719927908,2741269.45630853
7614.64367976957,1535600.49607994
110.493008771504,242848.080685425
1970.2092747252,1419226.94834707
-315.622038408786,2467495.64467342
-444.128767278686,1881824.87213699
-3487.08849875294,2113646.98090438
13481.3126970687,2429553.57763004
-1440.36458091188,2277033.72270212
2931.86284060496,2336527.29568806
1942.64767934142,2474188.91408214
-1879.17946419324,2453506.30205265
7844.11056062335,2378370.42323952
3154.69777907201,1673980.25035777
-5643.67114131283,2259216.27510814
-3918.63268578119,1597337.42016007
5675.02267606876,2799582.80320657
7347.29857763918,1833222.12806802
12358.3810496601,1754827.81766672
7247.69148313266,1859704.84265279
-500.534088319473,2583031.56538028
-777.205233655535,2007700.88154304
-2318.92632204192,2750546.95868315
6263.10063476375,3087390.79321943
1610.1549606125,1931736.92940489
-1165.22385820052,2350487.97961906
1200.89213077452,1130711.4187857
5798.31377936409,2101498.21601962
10066.8014066102,3833963.43238767
1249.85154410936,1030062.53689512
-3325.62161874715,2105971.91205357
-1153.27797727895,2041305.68655282
-5836.59940734991,2248505.65245014
1678.42184793618,1562574.81463267
323.792167470841,543741.084987823
-2454.25151595098,2969844.07940049
1626.52854276136,2139815.4119132
-3160.49137283394,2050984.46355899
-3269.92363389471,1731803.89526542
-2839.0792763199,2455991.41352172
3004.84952986861,5558.57922730798
2123.75090268516,2015917.16142718
-4824.11076891219,2478253.52131707
5361.23928880785,1707750.87495369
35638.9873989516,147366.140522837
2685.21877924473,1683154.28367032
4143.66341877767,1153997.83240764
2361.05002872163,2301460.78676868
-1664.33519425093,438812.779518825
1132.24434646742,3199220.76336231
-1236.86622550408,4305242.54212256
837.866474590177,1109048.38999869
-1128.32485388493,3034785.85772433
2488.10870549098,1763376.88301707
-2497.3863876872,1568032.73726314
3245.60792869353,1511891.85133747
-3396.73800763107,932947.064172979
8636.2456417903,788701.02847918
-2481.86509276304,3647035.20982789
-41.8198272177906,1434050.28524568
15409.1508185017,729318.757806541
1184.79749890364,2707251.39933654
-36.6696890574749,2536676.61987905
-1283.34179614787,1743898.0502649
3002.34484584372,2531936.84109247
6192.58428650932,2803805.44329863
6028.40861497753,2946862.39536546
1139.27002543712,1698603.03636537
-2484.87259503198,1809444.21728923
-1158.72450421448,1064324.91552355
1093.24675804772,1263702.40232441
3342.82380689186,1202185.17585486
-4353.8973868652,1591055.45301088
4735.71561412039,2205610.44629025
-3324.15797313042,2342563.7058096
1918.86442876261,7514.10135307246
3254.93311492282,1606964.55902233
-569.589090667985,813218.662883518
1581.29392879057,2619526.34281836
4061.35463408436,2237018.06633056
7565.37690190221,2122441.53558292
3451.25640150652,2012690.88322745
-1177.70171633682,2160967.7653348
796.721887500811,1851619.41576777
1351.06158847755,1219767.61486109
2833.87773551219,1748382.05863625
18140.1656679021,2267394.09856347
179.246568615905,1602384.79189772
7165.96139446345,2047289.55236524
-2856.17984012172,2495570.26432341
-1218.73994951525,1455861.1117686
-2504.85296887433,1904226.51442606
9753.28427735372,1447739.1623246
1713.74366984433,3199894.12103579
-991.843278585395,1156489.33655224
-617.550173939417,2580169.76958371
8047.51150433675,8623.38155669169
1723.37256213723,2727932.43289106
-627.682770589745,3161369.94513709
-4018.06915469428,2192401.12817548
1588.52945808716,1055247.74254306
13364.1367539359,2155665.77071847
-3321.68683773427,1784317.77641581
-2103.54356599986,2158225.01825885
-579.365673371827,2882212.76890832
2279.36802284626,2041276.98274989
-2470.2084215113,1967627.55684183
2409.60857414296,5626.51718858722
-970.018778302452,2010586.82109541
10245.6867747604,1237618.89288905
16475.5125581748,2419440.66547932
-680.732478910693,2070713.14908256
2900.64198289122,2262838.60216004
3347.7378109226,3151790.27053956
-1255.27666760816,1025037.84468964
98.0114640269967,2889221.48619913
2666.49822474801,2323720.9971058
9673.96598342461,3042622.96079588
2314.3704697652,2742144.34090527
-1347.31164915374,1760620.45695599
-987.63888227279,1839855.51239214
-2263.64875306436,1992048.68940805
-4292.32563369571,2449872.28039213
2686.6135395989,2132334.97278463
2996.26019680694,1431492.62910404
-2332.34104174745,3009538.15916733
-2159.30204812416,2809362.36011519
6584.07016014923,2730119.07809423
15645.3311355909,2317455.1246703
3706.03243469286,3328232.73915942
-2612.29246783047,2401726.00393048
-811.32404191167,3321774.84110382
14322.1560922827,1987975.34409135
-723.893847268388,1899926.93895336
-2180.44122575979,2568301.20639236
12439.4316392256,3033077.28529662
2158.71321912479,1789271.54359733
5828.9953670344,1112458.07194437
6710.01073605263,3647647.83920443
-117.271588459844,2981777.6223705
